age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
67,2,9,2,11,0,4,1,0,0,10,38,<=50K
29,2,9,4,7,1,4,1,0,0,40,38,<=50K
31,2,9,2,6,0,2,1,0,0,40,38,<=50K
21,2,9,2,2,0,4,1,0,0,37,38,<=50K
67,2,6,2,13,0,4,1,0,0,16,38,<=50K
41,5,9,0,10,1,4,1,0,0,40,38,>50K
27,2,13,4,12,1,4,0,0,0,36,38,<=50K
51,2,8,0,13,4,4,1,0,0,50,38,<=50K
28,2,9,2,2,0,4,1,0,0,46,38,<=50K
21,2,10,4,2,3,4,1,0,0,40,38,<=50K
28,2,11,2,6,0,4,1,0,0,40,38,>50K
29,2,9,2,7,0,4,1,0,0,35,38,<=50K
39,3,9,2,3,0,4,1,0,0,70,38,<=50K
21,2,13,4,0,1,4,1,0,0,40,3,<=50K
43,2,11,2,2,0,4,1,0,0,40,38,<=50K
28,2,7,2,13,0,4,1,0,0,50,38,<=50K
31,2,5,4,11,1,4,1,0,0,43,38,>50K
27,2,10,2,0,5,0,0,0,0,45,38,<=50K
34,5,10,2,10,0,4,1,0,0,40,38,<=50K
25,2,9,4,12,1,4,1,0,0,40,38,<=50K
34,2,13,2,12,0,4,1,0,0,40,8,<=50K
40,3,14,2,2,0,4,1,0,0,50,38,<=50K
21,2,9,4,7,4,2,0,0,0,35,38,<=50K
25,2,10,0,3,4,4,0,0,0,25,38,<=50K
21,2,9,4,0,1,4,0,0,0,40,38,<=50K
19,4,10,4,13,3,4,1,0,0,30,38,<=50K
49,3,12,2,2,0,4,1,0,0,40,38,>50K
20,2,10,4,7,3,4,1,0,0,20,38,<=50K
36,2,7,2,13,0,4,1,0,0,47,38,<=50K
32,2,10,5,3,4,2,0,0,0,40,38,<=50K
23,2,10,4,0,3,4,1,0,0,32,38,<=50K
21,2,10,4,11,3,4,1,0,0,10,38,<=50K
25,2,13,4,3,3,4,1,0,0,40,38,<=50K
24,2,13,4,11,3,4,0,0,0,40,38,<=50K
22,2,10,4,9,4,4,0,0,0,20,38,<=50K
26,2,9,2,7,5,4,0,0,0,40,25,<=50K
22,2,5,4,6,4,4,1,0,0,40,12,<=50K
41,1,13,2,10,0,4,1,0,0,40,38,>50K
18,2,9,2,0,5,4,0,0,0,40,38,<=50K
24,2,13,4,11,3,4,1,0,0,40,38,<=50K
36,2,13,4,0,1,4,0,0,0,17,38,<=50K
45,1,14,0,9,3,4,0,0,0,55,38,<=50K
38,1,10,2,12,0,4,1,0,0,40,38,>50K
38,2,9,2,2,0,4,1,0,0,50,38,>50K
34,4,9,4,4,1,4,1,0,0,40,38,<=50K
53,1,12,4,0,1,2,1,0,0,40,38,<=50K
32,2,11,2,9,5,4,0,0,0,40,38,>50K
17,2,7,4,11,3,2,0,0,0,30,38,<=50K
31,1,9,2,10,0,4,1,0,0,48,38,<=50K
47,5,16,2,9,0,4,1,0,0,45,38,<=50K
27,2,9,4,11,1,4,1,0,0,50,38,<=50K
61,0,10,2,0,5,4,0,0,0,30,38,<=50K
33,2,9,2,13,0,4,1,0,0,40,38,<=50K
67,2,9,5,6,2,4,0,0,0,40,38,<=50K
38,2,13,5,2,1,4,1,0,0,40,38,<=50K
25,2,9,0,11,4,4,0,0,0,40,38,<=50K
33,1,3,4,7,4,3,0,0,0,40,7,<=50K
27,2,9,2,0,5,4,0,0,0,40,38,<=50K
45,2,9,2,2,0,4,1,0,0,60,38,>50K
24,2,13,4,0,2,1,0,0,0,40,35,<=50K
23,2,11,4,12,1,4,1,0,0,40,38,<=50K
48,2,10,0,0,4,4,0,0,0,40,38,<=50K
61,0,10,2,0,0,4,1,0,0,40,38,>50K
22,2,9,4,9,3,4,0,0,0,20,38,<=50K
34,2,11,0,12,4,4,0,0,0,40,38,<=50K
35,0,10,0,0,1,4,0,0,0,50,38,<=50K
36,2,6,4,2,1,4,1,0,0,40,38,<=50K
24,2,9,4,3,4,4,1,0,0,40,38,<=50K
60,2,5,2,2,0,4,1,0,0,40,38,<=50K
64,2,9,0,2,4,4,1,0,0,20,38,<=50K
22,2,9,4,11,4,4,0,0,0,35,38,<=50K
27,2,3,4,8,1,4,0,0,0,65,8,<=50K
36,5,10,0,13,1,4,1,0,0,60,38,<=50K
27,2,9,4,11,4,2,0,0,0,30,38,<=50K
52,2,10,6,11,1,4,0,0,0,40,38,<=50K
57,4,9,2,4,0,4,1,0,0,45,38,<=50K
23,2,10,4,0,1,1,1,0,0,24,39,<=50K
29,4,9,2,6,0,4,1,0,0,40,38,<=50K
34,2,9,4,13,1,2,1,0,0,80,38,<=50K
38,2,9,4,7,4,2,0,0,0,30,38,<=50K
50,4,9,2,4,0,4,1,0,0,84,38,>50K
50,2,7,2,13,0,4,1,0,0,40,38,<=50K
51,4,13,2,3,5,4,0,0,0,40,38,>50K
17,3,6,4,2,3,4,1,0,0,40,38,<=50K
25,2,7,3,5,1,4,0,0,0,40,25,<=50K
19,2,9,2,2,0,4,1,0,0,40,38,<=50K
43,4,9,2,2,0,4,1,0,0,40,38,<=50K
18,2,5,4,6,3,4,1,0,0,40,25,<=50K
27,2,14,4,3,3,4,0,0,0,40,38,<=50K
39,2,11,4,4,1,4,1,0,0,60,38,<=50K
44,2,13,2,11,0,4,1,0,0,40,38,>50K
19,2,9,4,0,2,4,0,0,0,35,38,<=50K
32,1,9,4,7,3,4,1,0,0,40,38,<=50K
48,2,9,2,2,0,4,1,0,0,40,38,>50K
46,2,12,2,11,0,4,1,0,0,50,38,<=50K
65,2,7,6,11,2,4,0,0,0,20,38,<=50K
57,3,13,2,9,0,4,1,0,0,45,38,>50K
48,2,9,4,7,4,2,0,0,0,32,13,<=50K
27,2,6,2,5,0,4,1,0,0,40,38,<=50K
29,4,9,2,4,0,4,1,0,0,70,38,<=50K
65,2,9,6,7,1,4,0,0,0,15,38,<=50K
47,0,10,2,0,0,4,1,0,0,40,38,<=50K
17,2,5,4,2,3,4,0,0,0,16,38,<=50K
38,1,3,2,5,2,4,1,0,0,40,25,<=50K
38,1,14,2,9,0,4,1,0,0,40,38,>50K
39,4,9,4,11,2,4,0,0,0,4,38,<=50K
52,2,6,2,6,0,4,1,0,0,41,38,<=50K
46,4,10,2,3,0,4,1,0,0,58,38,>50K
22,2,13,4,3,1,4,0,0,0,30,38,<=50K
56,2,14,4,11,1,4,1,0,0,50,38,<=50K
37,4,7,0,9,4,2,0,0,0,30,38,<=50K
59,2,13,0,11,1,4,1,0,0,55,38,>50K
31,2,5,4,2,1,3,1,0,0,45,38,<=50K
22,2,10,4,11,1,1,1,0,0,20,29,<=50K
48,4,16,4,9,4,4,0,0,0,60,38,>50K
63,3,13,2,3,0,4,1,0,0,60,38,<=50K
53,2,9,4,4,1,4,1,0,0,10,38,<=50K
39,2,12,2,11,0,4,1,0,0,24,38,<=50K
59,2,15,3,9,4,4,1,0,0,50,38,<=50K
45,2,9,2,6,0,4,1,0,0,40,38,<=50K
39,2,10,0,0,1,4,0,0,0,45,38,<=50K
60,5,9,6,0,1,4,0,0,0,35,38,<=50K
38,2,13,0,9,4,4,0,0,0,56,38,<=50K
31,2,9,0,0,1,4,1,0,0,40,38,<=50K
61,4,13,2,9,0,4,1,0,0,50,38,>50K
26,2,13,4,11,1,1,1,0,0,20,34,<=50K
32,2,10,0,3,2,4,1,0,0,60,38,<=50K
25,1,13,4,3,1,4,0,0,0,20,38,<=50K
66,2,6,6,13,1,4,0,0,0,11,38,<=50K
31,2,9,2,2,0,4,1,0,0,40,38,<=50K
22,2,10,4,7,3,4,1,0,0,16,38,<=50K
46,1,13,2,3,0,2,1,0,0,40,38,>50K
33,2,10,2,7,5,4,0,0,0,35,38,<=50K
26,5,14,2,9,0,4,1,0,0,30,38,<=50K
42,4,13,2,4,0,4,1,0,0,50,38,<=50K
45,2,9,4,7,3,4,0,0,0,40,38,<=50K
43,2,10,2,9,5,3,0,0,0,6,32,<=50K
27,2,13,4,3,3,4,0,0,0,99,38,<=50K
42,2,9,4,13,3,4,1,0,0,40,38,<=50K
38,2,13,2,12,0,4,1,0,0,45,38,>50K
44,2,9,0,0,4,4,0,0,0,40,38,<=50K
36,2,9,2,2,0,4,1,0,0,64,38,>50K
37,2,9,2,7,5,1,0,0,0,60,29,<=50K
29,2,13,4,3,1,4,1,0,0,50,38,>50K
42,4,13,3,3,1,4,1,0,0,45,30,<=50K
80,2,10,6,0,1,4,0,0,0,20,38,<=50K
61,2,7,2,13,0,4,1,0,0,40,38,<=50K
20,2,10,4,7,3,4,0,0,0,25,38,<=50K
23,2,9,4,2,4,4,1,0,0,40,38,<=50K
48,0,10,2,2,0,4,1,0,0,40,38,>50K
24,2,13,4,3,3,4,0,0,0,50,38,<=50K
71,5,9,2,2,0,2,1,0,0,40,38,<=50K
49,2,7,2,7,5,4,0,0,0,6,38,<=50K
39,0,9,4,1,1,4,1,0,0,50,38,<=50K
22,2,13,4,0,3,4,0,0,0,25,38,<=50K
67,0,13,6,0,1,4,0,0,0,40,38,<=50K
18,2,9,4,11,3,4,0,0,0,25,38,<=50K
50,2,9,0,0,1,4,0,0,0,40,38,<=50K
56,4,12,2,4,5,4,0,0,0,40,38,<=50K
23,2,10,4,7,1,4,0,0,0,20,38,<=50K
26,2,10,2,13,0,4,1,0,0,40,38,<=50K
32,2,9,2,6,0,4,1,0,0,40,38,<=50K
27,2,9,3,4,3,4,0,0,0,40,25,<=50K
43,2,12,2,5,0,4,1,0,0,60,38,<=50K
31,5,10,2,2,0,4,1,0,0,35,38,>50K
57,2,10,2,2,0,4,1,0,0,40,38,>50K
25,2,13,4,3,1,4,1,0,0,35,38,<=50K
22,2,11,4,7,3,2,0,0,0,36,38,<=50K
20,1,11,4,0,3,4,0,0,0,35,38,<=50K
39,2,10,0,3,4,4,0,0,0,40,25,<=50K
27,5,14,4,9,1,4,1,0,0,40,38,<=50K
41,1,9,5,13,3,4,1,0,0,40,38,<=50K
31,1,13,4,9,1,4,1,0,0,45,38,<=50K
41,2,12,2,11,0,4,1,0,0,20,38,<=50K
25,2,13,4,3,1,4,1,0,0,40,38,<=50K
29,5,12,4,9,1,2,1,0,0,40,38,>50K
22,2,9,2,7,3,4,1,0,0,50,38,<=50K
62,2,4,2,10,0,4,1,0,0,91,38,<=50K
29,0,9,0,3,1,3,0,0,0,40,38,<=50K
44,2,10,2,3,5,4,0,0,0,70,38,>50K
32,2,13,2,0,5,4,0,0,0,2,38,<=50K
20,2,11,4,6,4,4,0,0,0,40,38,<=50K
65,5,10,2,6,0,2,1,0,0,40,38,>50K
24,2,9,4,5,1,4,0,0,0,36,38,<=50K
37,4,14,2,3,0,4,1,0,0,50,38,>50K
43,1,9,0,12,1,2,0,0,0,40,38,<=50K
38,4,13,2,11,5,4,0,0,0,60,38,>50K
28,2,12,4,11,3,4,0,0,0,35,38,<=50K
32,2,9,2,0,5,4,0,0,0,40,38,>50K
38,2,14,2,3,0,4,1,0,0,45,38,>50K
33,2,10,0,12,1,4,0,0,0,40,38,<=50K
42,4,13,2,3,0,4,1,0,0,60,38,>50K
27,2,9,4,2,1,4,1,0,0,40,38,<=50K
41,2,9,0,5,4,4,1,0,0,40,38,<=50K
47,1,14,2,9,0,4,1,0,0,60,38,>50K
55,2,7,2,3,0,4,1,0,0,45,38,<=50K
30,4,10,4,2,3,4,1,0,0,8,38,<=50K
54,2,10,6,2,4,4,0,0,0,50,38,<=50K
40,2,13,2,0,0,4,1,0,0,40,38,>50K
21,2,9,4,0,1,4,0,0,0,40,38,<=50K
34,2,13,0,2,4,4,0,0,0,25,38,<=50K
30,2,13,2,9,0,4,1,0,0,40,38,>50K
31,2,10,4,0,1,4,0,0,0,45,38,<=50K
22,2,9,4,13,1,4,1,0,0,37,38,<=50K
37,2,9,2,7,0,2,1,0,0,40,38,>50K
52,1,14,4,9,3,4,0,0,0,40,38,<=50K
57,3,10,2,9,0,4,1,0,0,40,38,<=50K
48,2,10,0,0,1,4,0,0,0,48,38,<=50K
58,2,9,2,3,0,4,1,0,0,40,38,>50K
35,4,5,2,2,0,4,1,0,0,50,38,<=50K
40,2,9,4,3,1,4,0,0,0,45,38,<=50K
30,2,9,0,11,1,4,0,0,0,25,38,<=50K
26,4,9,2,3,0,4,1,0,0,40,27,<=50K
46,4,9,2,9,0,4,1,0,0,60,38,<=50K
26,0,10,2,0,0,2,1,0,0,40,38,<=50K
50,0,13,0,9,4,2,0,0,0,40,38,<=50K
22,2,9,2,13,0,4,1,0,0,50,38,>50K
36,2,14,6,12,4,1,0,0,0,40,18,<=50K
30,2,9,2,11,0,4,1,0,0,52,38,>50K
58,2,12,2,3,0,4,1,0,0,50,38,>50K
19,2,9,4,0,1,4,0,0,0,40,38,<=50K
29,2,4,2,7,5,4,0,0,0,40,25,<=50K
30,2,10,2,2,0,4,1,0,0,40,38,<=50K
47,4,10,0,7,4,4,0,0,0,45,38,<=50K
51,2,10,2,9,0,4,1,0,0,45,38,>50K
26,2,6,2,5,0,4,1,0,0,40,38,<=50K
24,2,10,4,3,1,4,1,0,0,42,38,<=50K
44,2,14,0,11,1,4,1,0,0,24,19,<=50K
43,2,9,2,3,0,4,1,0,0,50,38,>50K
35,2,13,4,3,1,4,1,0,0,50,38,<=50K
41,2,9,2,3,0,4,1,0,0,40,38,>50K
38,2,10,0,0,4,3,0,0,0,40,38,<=50K
54,2,6,5,11,4,4,0,0,0,43,21,<=50K
62,2,9,4,2,1,4,1,0,0,40,38,<=50K
45,2,16,2,3,0,4,1,0,0,60,38,<=50K
30,2,9,4,3,3,2,0,0,0,35,22,<=50K
32,2,9,2,2,0,4,1,0,0,40,38,<=50K
23,4,9,0,7,1,4,0,0,0,40,38,<=50K
84,1,11,6,0,1,4,0,0,0,14,38,<=50K
46,2,13,4,9,3,4,1,0,0,60,38,<=50K
29,2,13,2,9,0,4,1,0,0,40,38,>50K
33,2,11,4,3,1,4,1,0,0,55,38,>50K
23,2,10,2,12,0,4,1,0,0,42,38,<=50K
42,5,15,0,9,4,4,0,0,0,40,38,<=50K
17,2,7,4,7,3,0,0,0,0,20,38,<=50K
60,2,3,2,13,0,4,1,0,0,40,38,<=50K
31,2,8,0,13,3,4,1,0,0,40,38,<=50K
28,2,4,4,0,3,4,1,0,0,40,31,<=50K
31,2,5,2,5,0,2,1,0,0,48,38,<=50K
61,2,9,0,5,1,2,0,0,0,40,38,<=50K
43,5,15,2,9,0,4,1,0,0,50,38,>50K
40,5,10,4,0,4,2,0,0,0,49,38,<=50K
39,2,9,4,3,1,4,1,0,0,40,38,<=50K
37,1,10,3,0,4,2,0,0,0,27,38,<=50K
47,2,10,2,2,0,0,1,0,0,40,38,<=50K
45,0,10,2,13,0,4,1,0,0,65,38,>50K
30,2,9,2,2,0,4,1,0,0,60,38,<=50K
30,4,15,4,9,3,4,1,0,0,40,38,<=50K
51,1,9,2,2,0,4,1,0,0,40,38,>50K
31,2,13,4,9,1,4,0,0,0,72,38,>50K
48,3,13,2,3,5,4,0,0,0,25,38,>50K
20,2,10,4,0,3,1,0,0,0,30,38,<=50K
19,2,9,4,0,1,4,1,0,0,25,38,<=50K
50,2,14,0,3,1,4,0,0,0,35,38,<=50K
33,2,9,2,3,0,4,1,0,0,50,38,<=50K
30,2,10,2,13,0,4,1,0,0,40,38,<=50K
23,2,13,4,11,1,4,1,0,0,40,38,<=50K
24,2,11,4,11,4,4,1,0,0,5,38,<=50K
28,2,11,4,0,1,1,0,0,0,45,38,<=50K
38,2,9,4,0,1,4,0,0,0,38,38,<=50K
52,0,13,2,10,0,4,1,0,0,60,38,>50K
32,2,10,4,2,1,2,1,0,0,40,38,<=50K
37,2,11,5,9,4,4,0,0,0,32,38,<=50K
36,2,13,2,9,0,4,1,0,0,40,38,>50K
39,2,13,2,0,0,4,1,0,0,40,38,>50K
49,1,9,2,10,0,4,1,0,0,56,38,<=50K
40,1,11,0,3,4,4,0,0,0,40,38,<=50K
42,2,7,2,13,0,4,1,0,0,45,38,<=50K
35,2,13,4,9,1,4,1,0,0,40,38,<=50K
39,2,9,0,7,4,4,0,0,0,81,38,<=50K
32,1,11,3,2,1,4,1,0,0,40,38,<=50K
22,2,7,4,2,1,4,1,0,0,50,38,<=50K
53,1,10,0,0,1,4,0,0,0,40,38,<=50K
25,2,9,4,0,1,4,1,0,0,40,38,<=50K
44,2,9,2,2,0,4,1,0,0,70,38,>50K
52,2,14,2,9,0,4,1,0,0,40,38,>50K
42,5,9,2,13,0,0,1,0,0,40,38,<=50K
34,2,7,2,13,0,4,1,0,0,50,38,<=50K
27,2,10,2,6,0,4,1,0,0,40,38,<=50K
37,2,9,4,6,1,2,1,0,0,40,38,<=50K
26,2,9,2,9,0,4,1,0,0,40,38,<=50K
57,2,9,0,11,4,4,0,0,0,28,38,<=50K
36,4,11,5,3,1,4,1,0,0,48,38,<=50K
27,2,13,4,11,1,4,0,0,0,40,38,<=50K
17,2,7,4,5,3,4,1,0,0,15,38,<=50K
30,2,3,2,2,0,4,1,0,0,40,25,<=50K
37,2,11,2,0,5,2,0,0,0,48,38,>50K
31,1,13,4,11,3,4,0,0,0,40,38,<=50K
23,2,12,4,0,1,4,0,0,0,20,38,<=50K
32,2,6,4,2,2,4,1,0,0,45,38,<=50K
58,2,9,2,11,0,4,1,0,0,40,38,>50K
31,2,9,4,7,4,4,0,0,0,8,38,<=50K
44,2,13,2,3,0,2,1,0,0,40,38,>50K
42,2,13,2,13,0,4,1,0,0,48,38,>50K
45,2,9,2,0,0,4,1,0,0,35,38,<=50K
20,2,9,4,2,1,4,1,0,0,35,38,<=50K
35,2,9,2,0,0,4,1,0,0,40,38,<=50K
50,2,12,2,12,0,2,1,0,0,40,38,<=50K
56,2,9,4,5,3,4,1,0,0,28,38,<=50K
48,2,11,2,11,0,4,1,0,0,40,38,>50K
58,4,14,6,7,1,4,0,0,0,15,38,<=50K
32,2,11,2,2,0,4,1,0,0,50,38,<=50K
23,2,10,4,11,3,4,0,0,0,12,38,<=50K
48,2,9,0,6,1,4,1,0,0,40,38,<=50K
33,2,9,0,10,1,4,1,0,0,70,38,<=50K
48,2,13,4,9,1,4,0,0,0,45,25,<=50K
40,1,11,4,3,4,0,0,0,0,40,38,<=50K
50,2,10,2,9,0,4,1,0,0,40,38,<=50K
52,4,6,2,2,0,4,1,0,0,35,38,<=50K
19,2,9,4,7,1,4,0,0,0,30,38,<=50K
36,4,15,2,11,0,4,1,0,0,30,38,>50K
39,2,13,5,9,4,1,0,0,0,40,29,>50K
22,2,10,4,0,4,4,0,0,0,40,38,<=50K
33,2,10,2,7,0,4,1,0,0,50,38,<=50K
35,2,14,2,3,0,4,1,0,0,45,38,>50K
50,2,7,6,6,1,4,0,0,0,40,38,<=50K
43,2,10,0,0,4,2,0,0,0,40,38,<=50K
29,2,11,4,12,1,4,1,0,0,40,38,<=50K
56,2,10,2,13,0,2,1,0,0,40,38,<=50K
24,2,9,2,11,0,4,1,0,0,50,38,<=50K
46,2,11,0,11,4,4,0,0,0,40,38,<=50K
48,3,14,2,7,0,4,1,0,0,40,38,<=50K
65,1,7,2,13,0,4,1,0,0,35,38,<=50K
44,2,15,2,9,0,4,1,0,0,50,38,>50K
73,4,10,2,11,0,4,1,0,0,6,38,>50K
21,2,10,4,12,1,4,0,0,0,50,38,<=50K
43,0,14,2,10,0,4,1,0,0,35,38,>50K
21,2,9,4,2,1,2,1,0,0,32,38,<=50K
30,2,10,5,13,1,4,1,0,0,20,38,<=50K
54,2,13,2,12,0,4,1,0,0,48,38,<=50K
19,2,10,4,7,3,4,0,0,0,15,38,<=50K
55,5,10,2,0,5,4,0,0,0,37,38,<=50K
20,2,10,4,11,3,4,0,0,0,28,38,<=50K
53,2,13,2,3,0,4,1,0,0,40,11,<=50K
51,2,14,4,9,1,4,1,0,0,55,38,>50K
33,2,9,2,13,0,4,1,0,0,40,38,<=50K
62,2,10,6,8,4,4,0,0,0,40,38,<=50K
24,4,9,4,7,3,4,1,0,0,30,38,<=50K
17,3,5,4,11,3,4,0,0,0,40,38,<=50K
26,2,10,4,0,1,4,0,0,0,45,38,<=50K
36,2,9,0,2,1,4,1,0,0,40,38,<=50K
32,2,6,2,3,5,4,0,0,0,35,38,<=50K
58,2,16,2,9,0,4,1,0,0,50,38,>50K
38,2,13,2,12,0,4,1,0,0,40,38,>50K
26,0,9,0,0,3,4,0,0,0,40,38,<=50K
27,2,9,2,11,0,4,1,0,0,50,12,<=50K
38,2,11,2,6,0,4,1,0,0,48,38,>50K
28,2,10,4,0,3,4,1,0,0,40,38,<=50K
38,3,13,2,11,0,4,1,0,0,40,38,>50K
29,2,9,2,11,0,4,1,0,0,60,38,>50K
28,2,13,4,5,2,4,1,0,0,25,38,<=50K
40,4,9,2,2,0,4,1,0,0,50,38,>50K
26,2,11,0,2,3,4,1,0,0,40,38,<=50K
43,2,12,2,11,0,2,1,0,0,60,38,<=50K
29,2,10,2,0,5,4,0,0,0,40,38,>50K
25,0,10,2,10,0,2,1,0,0,40,38,<=50K
29,2,9,2,6,0,2,1,0,0,40,38,>50K
60,2,2,0,2,1,3,1,0,0,38,5,<=50K
31,2,13,2,0,5,4,0,0,0,40,38,<=50K
51,1,4,2,13,0,4,1,0,0,40,38,<=50K
18,2,10,4,0,3,4,0,0,0,15,38,<=50K
36,2,13,0,12,4,4,1,0,0,20,38,<=50K
35,2,13,2,0,0,1,1,0,0,40,29,>50K
48,2,13,0,0,3,4,1,0,0,38,38,>50K
78,4,4,2,4,0,4,1,0,0,25,38,<=50K
72,2,13,2,10,0,4,1,0,0,17,38,<=50K
24,2,10,4,3,3,4,1,0,0,40,38,<=50K
48,2,10,2,5,0,4,1,0,0,30,38,<=50K
28,2,9,0,0,1,4,0,0,0,40,38,<=50K
26,2,14,4,7,3,4,0,0,0,40,38,<=50K
29,2,13,4,11,1,4,0,0,0,60,38,<=50K
47,2,3,2,7,0,2,1,0,0,40,22,<=50K
50,2,13,0,3,1,4,0,0,0,50,38,>50K
35,0,3,4,2,1,4,1,0,0,40,25,<=50K
17,2,7,4,13,3,4,1,0,0,20,38,<=50K
41,2,10,2,2,0,4,1,0,0,48,38,>50K
37,2,9,2,13,0,4,1,0,0,42,38,<=50K
35,1,9,2,7,0,0,1,0,0,40,38,<=50K
56,2,4,2,2,0,4,1,0,0,40,31,<=50K
23,2,10,2,13,0,4,1,0,0,40,38,<=50K
33,2,12,0,9,4,4,0,0,0,32,38,<=50K
79,3,9,2,3,0,4,1,0,0,40,38,>50K
28,2,13,4,9,1,2,1,0,0,40,38,<=50K
55,2,7,0,11,3,4,0,0,0,20,38,<=50K
59,5,14,2,9,0,4,1,0,0,50,38,<=50K
22,2,13,4,9,3,4,0,0,0,40,38,<=50K
19,2,7,4,11,3,1,0,0,0,19,29,<=50K
41,2,3,3,4,1,4,1,0,0,35,25,<=50K
32,2,11,2,0,0,4,1,0,0,40,21,<=50K
45,2,9,0,7,4,4,0,0,0,35,38,<=50K
61,2,3,2,4,2,4,0,0,0,45,25,<=50K
34,2,13,4,11,1,4,0,0,0,40,38,<=50K
43,4,11,2,2,0,4,1,0,0,40,38,<=50K
35,2,16,2,9,0,4,1,0,0,60,38,<=50K
65,2,9,0,10,1,4,1,0,0,20,38,<=50K
24,2,13,2,3,0,4,1,0,0,55,8,>50K
37,2,9,2,0,0,4,1,0,0,40,38,<=50K
34,4,10,2,4,0,4,1,0,0,50,38,<=50K
42,2,9,2,13,0,4,1,0,0,60,38,>50K
18,2,4,4,7,3,4,0,0,0,40,38,<=50K
43,0,10,6,3,4,0,0,0,0,15,38,<=50K
31,2,10,2,7,0,4,1,0,0,40,38,>50K
19,2,10,4,11,3,4,0,0,0,20,38,<=50K
40,3,10,2,3,0,1,1,0,0,50,2,<=50K
32,2,13,2,9,0,4,1,0,0,40,38,<=50K
47,2,10,2,3,0,4,1,0,0,40,38,>50K
32,1,10,2,13,0,4,1,0,0,40,38,<=50K
46,3,16,5,9,1,4,1,0,0,35,38,<=50K
40,2,13,2,3,0,4,1,0,0,65,38,>50K
36,2,13,4,2,1,4,1,0,0,35,38,<=50K
33,2,11,2,11,0,4,1,0,0,36,38,<=50K
23,5,3,4,13,1,4,1,0,0,35,38,<=50K
21,2,6,5,6,3,4,1,0,0,40,38,<=50K
40,2,9,2,7,5,2,0,0,0,32,38,<=50K
53,5,16,2,9,0,4,1,0,0,50,38,>50K
53,4,10,2,13,0,4,1,0,0,72,38,<=50K
58,2,5,2,5,0,2,1,0,0,60,38,<=50K
51,2,9,2,11,0,4,1,0,0,55,38,>50K
31,2,9,2,7,0,4,1,0,0,65,38,<=50K
35,4,9,2,2,0,4,1,0,0,40,38,<=50K
31,1,10,0,0,1,4,0,0,0,35,38,<=50K
21,2,10,4,7,4,4,0,0,0,35,38,<=50K
39,4,14,2,2,0,4,1,0,0,55,38,>50K
51,2,6,2,2,0,4,1,0,0,40,38,>50K
18,2,7,4,7,3,4,1,0,0,12,38,<=50K
32,2,10,0,0,1,4,1,0,0,48,38,<=50K
56,2,13,0,7,1,4,0,0,0,32,38,<=50K
35,2,12,4,10,1,4,1,0,0,40,38,<=50K
63,2,8,6,11,4,4,0,0,0,40,38,<=50K
61,2,9,2,3,0,4,1,0,0,50,38,>50K
23,2,10,4,7,3,4,1,0,0,40,38,<=50K
52,1,14,2,9,0,4,1,0,0,50,38,>50K
19,2,9,4,11,1,4,1,0,0,50,38,<=50K
33,5,14,2,9,0,4,1,0,0,50,38,>50K
35,2,13,2,11,0,2,1,0,0,50,38,<=50K
35,2,9,0,13,1,4,0,0,0,60,38,>50K
38,2,15,2,9,5,4,0,0,0,40,38,<=50K
23,2,13,4,0,1,4,0,0,0,60,38,<=50K
22,2,11,0,12,1,4,1,0,0,60,38,<=50K
20,2,9,4,5,1,4,1,0,0,40,38,<=50K
19,2,9,4,5,1,4,1,0,0,40,38,<=50K
47,2,9,2,6,0,2,1,0,0,40,38,>50K
59,2,7,2,2,0,4,1,0,0,40,38,<=50K
38,2,9,4,11,3,4,0,0,0,40,38,<=50K
36,2,9,2,7,0,4,1,0,0,50,38,<=50K
27,2,3,4,7,2,4,1,0,0,40,25,<=50K
24,2,11,2,13,0,4,1,0,0,40,38,<=50K
35,2,9,4,7,3,2,0,0,0,35,22,<=50K
22,5,10,4,7,2,2,1,0,0,39,13,<=50K
37,2,9,2,13,0,4,1,0,0,52,38,<=50K
28,2,9,5,7,1,4,0,0,0,25,38,<=50K
55,2,9,2,11,5,4,0,0,0,50,38,<=50K
32,2,13,2,11,0,4,1,0,0,44,38,<=50K
47,1,10,3,2,2,4,1,0,0,45,38,<=50K
23,2,13,4,7,1,4,0,0,0,40,38,<=50K
50,1,14,0,9,1,4,0,0,0,45,38,<=50K
40,4,9,2,4,0,4,1,0,0,84,38,<=50K
28,2,13,4,10,1,4,0,0,0,40,38,<=50K
43,2,13,2,0,0,4,1,0,0,40,38,>50K
36,2,13,4,9,3,4,0,0,0,35,38,>50K
25,2,13,4,9,3,4,0,0,0,15,38,<=50K
42,2,10,0,0,4,4,0,0,0,38,38,<=50K
35,2,10,2,13,0,4,1,0,0,40,10,<=50K
34,2,9,2,2,0,4,1,0,0,40,38,<=50K
50,5,13,2,3,0,4,1,0,0,38,38,>50K
30,2,10,2,13,0,4,1,0,0,60,38,<=50K
44,2,14,2,9,0,4,1,0,0,44,38,>50K
52,2,11,2,2,0,4,1,0,0,40,38,<=50K
35,2,12,2,11,0,4,1,0,0,60,38,<=50K
36,2,11,0,9,1,4,1,0,0,40,38,>50K
30,2,13,4,3,3,1,0,0,0,52,35,<=50K
39,2,13,4,3,1,4,0,0,0,40,38,<=50K
25,2,2,2,4,0,4,1,0,0,96,25,<=50K
26,2,13,4,12,1,4,1,0,0,40,38,<=50K
